Gender,Income,DaysWithoutFrequency,LifetimeValue,UseByTime,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,NumberOfFrequencies,AttendedClasses,NumberOfReferences,Dropout,EnrolledTime,DaysSinceLastVisit,LazinessIndex
0,2240.0,29,53.6,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,31,1140,0.9666999666999667
1,2030.0,3,1827.15,0,0.0,0.0,1.0,0.0,0.0,0.0,172.0,170,0,0,1508,3,0.7668997668997669
0,1570.0,49,30.0,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,59,560,0.8813760379596678
1,0.0,0,903.0,0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,76,0,0,486,0,0.5407577497129736
0,2270.0,49,75.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,101,1414,0.9516285069332473
1,2250.0,2,246.6,0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0,0,1,281,1220,0.7539773659176644
0,4740.0,67,326.9,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,260,421,1.0
1,1810.0,39,167.6,0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0,0,1,297,1226,0.8970133882595263
0,1330.0,50,239.2,0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0,0,1,705,681,0.9516285069332473
1,1300.0,39,83.6,0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,99,1066,0.9499916652775463
0,3730.0,100,498.2,0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,1,663,700,1.0
0,2160.0,41,53.4,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,63,552,0.8523864195505987
1,0.0,42,1315.87,0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,102,0,1,1413,499,0.9425947187141217
0,2140.0,21,749.65,0,1.0,0.0,0.0,0.0,0.0,0.0,144.0,0,0,1,911,135,0.9210734017363852
1,0.0,25,167.5,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,1,102,1287,0.9671969821223553
0,1130.0,97,263.2,0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0,0,1,352,1603,0.5169082125603865
0,2190.0,58,49.4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,58,658,0.9655350680682405
0,0.0,6,1236.05,0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,81,0,0,1219,6,0.4172494172494172
0,1550.0,3,100.2,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,48,3,0.8180163785259327
1,1510.0,62,146.6,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,107,1462,1.0
0,1960.0,9,1020.05,0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,2,0,0,1703,9,0.8619737750172533
0,1320.0,39,61.6,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,152,1226,0.9516285069332473
0,7370.0,2,63.85,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6,0,0,66,2,0.5962314939434724
0,1730.0,24,43.7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,37,24,1.0
0,8150.0,190,218.6,0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0,0,1,219,1066,1.0
0,3180.0,19,443.0,0,1.0,1.0,0.0,0.0,1.0,0.0,27.0,0,0,1,641,161,0.9507954731835329
0,1440.0,29,109.1,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,106,822,0.9507954731835329
0,1600.0,322,68.2,0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8,0,1,357,1828,0.31740614334470996
0,6970.0,11,65.2,0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0,0,1,90,125,0.7539773659176644
0,2800.0,93,253.6,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,1,389,1030,1.0
0,0.0,74,192.2,0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,14,0,1,270,1580,0.8851894374282434
0,0.0,40,225.2,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6,0,0,145,40,0.9425947187141217
0,3940.0,66,133.6,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,101,728,1.0
0,3400.0,88,266.1,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18,0,1,262,1332,1.0
0,1900.0,308,71.2,0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0,0,1,352,1814,0.8964803312629399
0,5260.0,32,281.6,0,1.0,1.0,0.0,0.0,0.0,0.0,93.0,0,0,1,294,825,0.6360327570518653
0,4680.0,147,285.45,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,363,1653,1.0
0,7470.0,62,106.6,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,96,724,1.0
1,2460.0,59,720.8,0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,89,0,1,979,539,0.8851894374282434
0,2110.0,54,189.3,0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0,0,1,365,227,0.9835984910611776
0,0.0,149,351.28,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,0,1,409,1657,1.0
0,2350.0,58,130.4,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,74,637,0.983053719708524
0,5450.0,123,276.2,0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0,0,1,268,1629,1.0
1,5040.0,6,626.8,1,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0,0,1,1512,6,0.8001998001998002
0,2260.0,348,45.2,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0,0,1,359,1854,1.0
1,1580.0,3,254.9,0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,0,0,0,385,3,0.7709287796751354
0,0.0,0,1840.92,0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,127,0,0,1361,0,0.1248541423570595
0,2620.0,41,27.9,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,48,521,0.9167013744273219
0,0.0,5,69.2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,19,5,0.8154981549815499
0,3940.0,28,45.3,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,51,405,0.8083883329784969
0,1810.0,19,145.2,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,159,161,0.868787928489421
1,0.0,8,91.5,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5,0,0,47,8,0.6980676328502415
1,0.0,13,933.3,0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,107,0,0,1209,13,0.799081515499426
0,1980.0,54,63.6,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,96,716,0.9507954731835329
0,2890.0,150,744.2,0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,56,0,0,1165,150,1.0
0,1310.0,45,887.4,0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,0,0,0,784,45,0.9179924553058881
1,2320.0,196,73.6,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,203,1702,1.0
0,1340.0,9,143.6,0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0,1,175,960,0.8667998667998669
0,1410.0,15,245.1,0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,1,435,157,0.8717619902539113
0,1160.0,102,544.7,0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,70,0,1,577,1190,1.0
0,3480.0,51,118.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,65,1023,1.0
0,2350.0,40,60.2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,41,58,0.9756216479765968
0,1830.0,195,83.2,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,316,1701,0.7929606625258799
0,4280.0,355,125.7,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,369,1863,1.0
0,3180.0,43,83.4,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,89,500,0.9264381344710901
0,1730.0,13,59.5,0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0,0,1,127,246,0.8610339077265148
0,1090.0,13,59.5,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,62,367,0.819583401672954
0,3220.0,57,112.8,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,161,514,0.985287626894218
1,0.0,16,1860.9,0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,92,0,0,1843,16,0.5337995337995338
1,1620.0,56,173.7,0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0,0,1,673,107,0.9193808448887456
1,2610.0,1,457.81,0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0,0,0,1029,1,0.6138996138996139
1,1260.0,34,50.9,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1,48,324,0.9772882125823302
1,3830.0,32,402.0,0,1.0,1.0,0.0,0.0,1.0,0.0,44.0,0,0,1,1612,205,0.9343939642447106
0,4400.0,19,1338.2,0,1.0,0.0,0.0,0.0,0.0,0.0,147.0,147,0,1,1242,309,0.36854190585533875
1,2110.0,90,86.6,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,205,1596,0.8031818927341315
0,5190.0,54,150.2,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,649,654,0.9661074394170479
1,3370.0,3,222.0,0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,0,0,1,298,1190,0.5735607675906182
0,4860.0,42,118.6,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,262,1252,0.9179924553058881
1,5170.0,54,389.6,0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,1,344,654,0.983053719708524
1,1890.0,0,67.6,0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0,0,1,77,897,0.9666999666999667
1,1450.0,12,38.5,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,27,245,0.8889711324944486
0,7250.0,22,729.8,0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,0,0,1,1072,479,0.868787928489421
1,1900.0,13,372.2,0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0,0,1,479,1046,0.9507954731835329
0,2160.0,72,60.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,93,734,1.0
1,2110.0,37,95.5,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0,0,1,91,1247,0.9015909463670657
1,2340.0,57,40.0,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,79,568,0.9835984910611776
0,1880.0,13,80.5,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,183,216,0.8710093518219929
0,2550.0,3,360.4,0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,48,0,0,357,3,0.36854190585533875
0,2390.0,223,119.2,0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,1,352,1729,0.983053719708524
0,6450.0,1,515.6,0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0,0,0,376,1,0.6391668033459078
1,0.0,12,69.4,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4,0,1,57,366,0.7866894197952219
1,1870.0,147,29.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,170,1653,0.8619737750172533
1,970.0,106,250.7,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,355,1612,0.9654934437543133
0,1920.0,4,324.0,0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,0,0,1,574,461,0.9015909463670657
1,0.0,48,1382.0,0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,93,0,1,1373,281,0.8220640569395018
1,4100.0,1,1495.5,0,0.0,0.0,0.0,0.0,1.0,0.0,229.0,0,0,0,1646,1,0.8523864195505987
0,1360.0,33,64.6,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,80,1220,0.9411505075768721
0,0.0,78,1691.35,0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,130,0,1,1514,96,1.0
0,0.0,5,267.2,0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,8,0,0,216,5,0.6555683122847302
0,2690.0,127,215.2,0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,1,287,1633,1.0
0,0.0,103,311.6,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4,0,1,230,614,1.0
0,1920.0,66,122.6,0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,0,0,1,304,1246,0.9705752537884361
0,1200.0,59,50.7,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,80,59,0.9761904761904762
1,0.0,5,108.2,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6,0,0,91,5,0.6499416569428238
1,1770.0,82,95.4,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,93,654,1.0
0,4470.0,47,85.4,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,82,619,0.983053719708524
0,0.0,103,890.1,0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,93,0,0,1149,103,1.0
1,0.0,42,108.2,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,66,215,0.8277841561423651
0,3560.0,27,345.2,0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,287,27,1.0
0,2350.0,131,68.15,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,1,174,581,1.0
1,1720.0,33,112.3,0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,1,124,147,0.9297999297999298
0,1960.0,22,85.7,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,0,213,22,0.9259807549962991
1,0.0,5,957.2,0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,41,0,0,857,5,0.8277841561423651
1,0.0,0,915.3,0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,147,0,0,793,0,0.42594718714121704
0,3100.0,12,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,90,1056,0.8334998334998335
0,2340.0,59,487.7,0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0,0,1,1011,539,0.9835984910611776
1,7790.0,76,418.33,0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0,0,1,433,617,1.0
1,2710.0,0,471.3,0,0.0,1.0,0.0,0.0,0.0,0.0,220.0,1,0,0,723,0,0.854885520799742
1,1760.0,127,160.6,0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4,0,1,455,1633,1.0
0,2060.0,45,28.6,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,1,50,1289,0.9565122852794086
1,2120.0,47,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,114,1381,0.9499916652775463
1,0.0,33,266.4,0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0,0,0,383,33,0.7703788748564868
1,1490.0,31,43.7,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,39,49,0.9743523980507822
0,2010.0,13,60.2,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,16,13,0.8752339363693076
0,1460.0,51,78.7,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,60,224,0.9333222203700617
1,3000.0,123,260.85,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,276,1088,1.0
0,1830.0,0,109.2,0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,384,0,0.8523864195505987
1,2010.0,141,61.6,0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0,0,1,201,1647,0.8964803312629399
1,0.0,72,269.2,0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,15,1,1,335,1578,0.6555683122847302
0,2490.0,12,196.4,0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0,0,1,143,469,0.9343939642447106
0,5090.0,336,756.4,0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,58,0,1,1085,1129,1.0
1,0.0,19,1794.95,0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,118,0,0,1609,19,0.8851894374282434
1,2120.0,45,841.65,0,1.0,1.0,0.0,0.0,0.0,0.0,114.0,0,0,1,1594,187,1.0
1,1840.0,62,188.6,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,241,573,1.0
1,1490.0,46,25.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,54,1290,0.9799919967987195
0,1960.0,6,53.6,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,30,976,0.9000999000999002
1,0.0,5,660.8,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,16,1,0,1148,5,0.5222929936305732
0,1640.0,91,191.2,0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0,0,1,336,1597,0.5859213250517599
0,0.0,219,861.2,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13,0,0,867,219,1.0
0,3880.0,295,561.7,0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,13,0,1,355,1801,1.0
1,3340.0,6,80.0,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,105,463,0.737575856978842
0,1770.0,16,222.2,0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,11,0,0,223,16,0.897119341563786
0,4070.0,49,82.35,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,65,1106,0.9671969821223553
0,0.0,190,254.22,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,334,1377,1.0
0,2620.0,103,85.9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,105,393,1.0
0,4400.0,28,444.5,0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,0,0,1,610,170,0.9671969821223553
0,1510.0,191,333.8,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,1150,702,1.0
1,0.0,29,756.8,0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,39,0,1,652,1216,0.9425947187141217
0,1790.0,121,167.6,0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1,191,693,1.0
0,1670.0,22,83.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,62,1093,0.9333999333999334
1,3700.0,170,373.8,0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0,0,1,1040,379,0.8667998667998669
0,1360.0,32,96.2,0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,1,86,205,0.8523864195505987
0,2910.0,0,794.5,0,1.0,0.0,0.0,0.0,0.0,1.0,307.0,10,0,0,769,0,0.5407577497129736
1,1980.0,120,53.1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,123,1626,1.0
1,2470.0,41,130.4,0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,0,1,125,582,0.7867803837953091
0,1570.0,287,108.7,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,364,1794,0.737575856978842
1,1520.0,11,166.0,0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0,0,1,738,365,0.6299037749814952
1,1480.0,113,66.3,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,135,1619,1.0
0,2570.0,16,57.7,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,22,16,0.9545040946314831
1,2170.0,135,117.6,1,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,1,320,1322,0.9655350680682405
0,7000.0,20,103.6,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,253,477,0.688371330162375
0,2090.0,38,70.0,0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0,0,1,88,1248,0.868787928489421
1,1250.0,44,95.6,0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0,0,1,263,1254,0.9015909463670657
0,3060.0,47,947.67,0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,0,0,1,1057,504,0.9507954731835329
0,0.0,2,120.2,0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9,0,0,76,2,0.7374562427071178
1,3640.0,21,62.2,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0,24,21,0.9167013744273219
0,2890.0,39,183.6,0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,0,0,1,162,1188,1.0
0,0.0,90,120.2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,102,204,1.0
0,5370.0,77,127.9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,1,98,338,1.0
1,0.0,12,1068.35,0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,52,0,0,793,12,0.7129735935706085
0,3430.0,47,75.4,0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0,1,63,619,0.9322148788340959
0,1730.0,38,461.8,0,0.0,1.0,0.0,0.0,0.0,0.0,133.0,0,0,1,808,730,0.8031818927341315
0,3530.0,41,230.6,0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0,0,1,244,521,0.8851894374282434
0,4985.0,2,450.6,0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,57,0,0,387,2,0.7129735935706085
0,2030.0,298,167.4,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1,367,325,0.9015909463670657
1,5840.0,23,330.2,0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,1,1116,41,0.9499624718538904
0,3860.0,257,70.2,0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,278,1763,0.8964803312629399
0,1400.0,57,73.6,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,93,688,0.9516285069332473
0,1670.0,49,71.7,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,76,191,0.9835984910611776
1,1170.0,52,52.6,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,59,1508,0.9551368326603858
0,2310.0,222,99.9,1,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,310,314,0.7867803837953091
0,8930.0,87,179.1,0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1,152,1274,1.0
1,0.0,199,370.1,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2,0,1,332,992,1.0
1,0.0,7,80.2,0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0,0,0,45,7,0.3001555209953344
1,1120.0,22,854.91,0,1.0,0.0,0.0,0.0,1.0,0.0,70.0,84,0,1,910,136,0.8277841561423651
1,2250.0,48,1496.23,0,1.0,1.0,0.0,0.0,0.0,1.0,284.0,125,0,1,1068,740,0.9671969821223553
0,3290.0,71,471.8,0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,16,0,1,432,1497,0.9743523980507822
0,2490.0,7,140.0,0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0,0,1,274,464,0.688371330162375
1,1410.0,62,194.5,0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0,0,1,275,542,1.0
1,1560.0,61,50.0,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,97,541,0.9835984910611776
0,5060.0,43,470.4,0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0,0,1,367,94,0.9516285069332473
0,880.0,0,254.9,0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,0,0,0,380,0,0.7539773659176644
0,2220.0,31,392.1,0,1.0,0.0,0.0,0.0,0.0,0.0,160.0,0,0,0,532,31,0.7867803837953091
1,1740.0,79,269.7,0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0,0,1,337,1585,0.9179924553058881
1,2140.0,4,36.6,0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,1,15,1191,0.732977303070761
0,1620.0,169,37.6,0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0,0,1,198,1675,0.6549344375431332
0,2970.0,2,871.8,1,1.0,0.0,0.0,0.0,0.0,0.0,154.0,124,0,1,1479,2,0.7129735935706085
1,0.0,5,396.5,0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,42,0,0,863,5,0.6428571428571428
0,0.0,148,780.1,0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,31,0,1,946,166,1.0
0,3570.0,365,931.0,0,0.0,1.0,0.0,0.0,0.0,0.0,237.0,0,0,1,1055,822,1.0
0,0.0,84,407.3,0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,11,0,1,1121,877,0.9222395023328149
1,1150.0,223,413.2,1,0.0,0.0,0.0,1.0,0.0,1.0,64.0,46,0,1,686,1045,0.9000999000999002
0,2940.0,28,168.6,0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0,0,1,158,1245,0.8359849106117763
1,0.0,207,1524.15,0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,39,1,1,1847,225,1.0
1,0.0,12,76.5,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,47,12,0.9545764251646605
1,0.0,6,150.4,0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,45,0,0,402,6,0.09326424870466321
1,3380.0,7,310.2,1,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,1,268,7,0.9032570138664947
0,1680.0,43,126.1,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,52,1504,0.9574196295507771
0,1990.0,9,121.2,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,535,905,0.7335997335997336
1,4410.0,0,323.1,1,0.0,1.0,0.0,0.0,0.0,0.0,61.0,0,0,1,1602,0,0.7452478933960416
1,1450.0,175,43.6,0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0,1,204,1681,0.6549344375431332
0,2480.0,43,33.6,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,66,1287,0.9015909463670657
0,0.0,5,69.2,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,27,5,0.7409326424870466
0,2380.0,32,121.6,0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,1,151,1219,0.7968115035948734
1,1930.0,34,229.45,0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0,0,1,550,1244,0.9565122852794086
0,0.0,23,1135.2,0,1.0,0.0,1.0,0.0,0.0,0.0,106.0,96,0,0,786,23,0.8564867967853043
0,4790.0,1,697.13,0,0.0,0.0,0.0,0.0,0.0,1.0,280.0,0,0,0,1233,1,0.6731397808113824
0,1750.0,39,255.3,0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10,0,1,368,1226,0.7703788748564868
1,0.0,2,774.2,0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,41,0,0,779,2,0.9435665914221218
0,6000.0,5,74.2,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0,0,17,5,0.17695473251028815
0,0.0,115,434.0,0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,48,0,1,409,492,1.0
0,1080.0,110,60.0,0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0,1,124,741,1.0
0,1810.0,45,187.6,0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0,1,277,1232,0.9507954731835329
1,3070.0,1,421.5,0,0.0,1.0,0.0,0.0,0.0,0.0,168.0,0,0,0,1696,1,0.6360327570518653
0,1530.0,305,71.2,0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0,0,1,364,1813,0.8274672187715666
1,1070.0,6,1527.8,0,0.0,0.0,1.0,0.0,0.0,0.0,137.0,0,0,0,1080,6,0.868787928489421
